gene,symbol,baseMean,HD.mean,Control.mean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000174032.12,SLC25A30,446.6703615,562.8592467,399.2463267,0.62907603,0.117986382,5.331768105,9.73E-08,8.93E-06
ENSG00000172006.7,ZNF554,373.2280771,298.4369556,403.7550654,-0.522303196,0.098045905,-5.327129137,9.98E-08,9.10E-06
ENSG00000177575.8,CD163,423.7785957,876.5920886,238.9567619,2.127925135,0.399448226,5.327161315,9.98E-08,9.10E-06
ENSG00000170242.13,USP47,4335.233859,5083.321793,4029.891846,0.456707952,0.085768315,5.324902904,1.01E-07,9.15E-06
ENSG00000197291.4,RAMP2-AS1,78.55012393,111.1664395,65.23734208,1.042935617,0.195872255,5.324570419,1.01E-07,9.15E-06
ENSG00000243449.2,C4orf48,409.866638,174.3597713,505.9918897,-1.382791352,0.259708209,-5.324403708,1.01E-07,9.15E-06
ENSG00000068697.6,LAPTM4A,2846.560921,3720.852964,2489.707025,0.667092935,0.125317422,5.323225828,1.02E-07,9.18E-06
ENSG00000176124.7,DLEU1,55.73781065,73.75378624,48.38435122,0.768953719,0.144487955,5.321922646,1.03E-07,9.21E-06
ENSG00000011304.11,PTBP1,1491.244937,1823.363878,1355.686185,0.585407109,0.110045359,5.319689189,1.04E-07,9.30E-06
ENSG00000226085.2,UQCRFS1P1,17.74254651,4.857635864,23.00169372,-1.914556558,0.360209598,-5.315118106,1.07E-07,9.50E-06
ENSG00000122884.8,P4HA1,839.1368507,1206.42961,689.2214387,0.901771102,0.169854193,5.309089423,1.10E-07,9.79E-06
ENSG00000181135.11,ZNF707,277.5001583,219.1813519,301.3037528,-0.508868376,0.09593319,-5.304403801,1.13E-07,1.00E-05
ENSG00000123374.6,CDK2,149.8514324,233.0646146,115.8868682,1.255063023,0.237048336,5.294544758,1.19E-07,1.05E-05
ENSG00000196954.8,CASP4,159.4149736,269.4192257,114.5152789,1.208926452,0.228347983,5.294228719,1.20E-07,1.05E-05
ENSG00000174946.5,GPR171,3.404695366,7.235397649,1.841143414,1.972101998,0.372572882,5.293197898,1.20E-07,1.05E-05
ENSG00000268660.1,LETM1P2,21.11698589,10.85553362,25.30533376,-1.384307054,0.261715796,-5.289352336,1.23E-07,1.07E-05
ENSG00000230876.2,LINC00486,12.09383367,3.420020496,15.63416557,-1.784517781,0.33759591,-5.285957936,1.25E-07,1.09E-05
ENSG00000198208.7,RPS6KL1,1735.06405,1275.131269,1922.791716,-0.654682076,0.124014803,-5.279063957,1.30E-07,1.13E-05
ENSG00000046604.8,DSG2,37.62337186,83.06916597,19.07406815,1.956493417,0.370745313,5.277189886,1.31E-07,1.14E-05
ENSG00000182107.5,TMEM30B,67.95016916,163.309111,29.02815209,1.930862355,0.365990176,5.27572182,1.32E-07,1.14E-05
ENSG00000138964.10,PARVG,209.7672258,288.3870259,177.6775114,1.147492361,0.217839847,5.267596256,1.38E-07,1.19E-05
ENSG00000102547.14,CAB39L,2444.979206,3024.226008,2208.55194,0.545031655,0.103512052,5.265393186,1.40E-07,1.20E-05
ENSG00000260231.1,RP4-659J6.2,111.5715621,86.84547003,121.6638446,-0.750749376,0.14260466,-5.264550104,1.41E-07,1.20E-05
ENSG00000146833.11,TRIM4,531.1749902,628.1461583,491.5949216,0.485040296,0.092146173,5.263813782,1.41E-07,1.20E-05
ENSG00000113108.13,APBB3,1434.24931,1124.670084,1560.608177,-0.448145344,0.08517166,-5.261672094,1.43E-07,1.21E-05
ENSG00000243927.1,MRPS6,1181.860426,1773.627138,940.3229925,0.826387571,0.157144673,5.258769233,1.45E-07,1.23E-05
ENSG00000050730.11,TNIP3,10.78542036,2.626196665,14.11571574,-1.973808403,0.375441219,-5.257303423,1.46E-07,1.24E-05
ENSG00000162006.5,MSLNL,35.17459226,16.8545681,42.65215314,-1.472383284,0.280212471,-5.254524469,1.48E-07,1.25E-05
ENSG00000120063.5,GNA13,1359.759492,1793.046253,1182.907753,0.819553709,0.156066562,5.251308778,1.51E-07,1.27E-05
ENSG00000146409.6,SLC18B1,1611.411488,2055.205597,1430.271035,0.762406785,0.145179193,5.25148796,1.51E-07,1.27E-05
ENSG00000115596.3,WNT6,32.85649032,67.26276496,18.81311291,1.622443876,0.30901647,5.250347585,1.52E-07,1.27E-05
ENSG00000081237.14,PTPRC,245.3714134,416.6264058,175.4714165,1.491847919,0.284315542,5.247155698,1.54E-07,1.29E-05
ENSG00000162747.5,FCGR3B,20.44373753,52.19458291,7.484208808,2.226367304,0.424513073,5.244520004,1.57E-07,1.30E-05
ENSG00000170577.7,SIX2,18.66023479,51.24514841,5.360270044,2.307951389,0.440083447,5.244349462,1.57E-07,1.30E-05
ENSG00000185022.7,MAFF,391.775074,658.9131917,282.7391075,1.207366884,0.230264475,5.243391914,1.58E-07,1.30E-05
ENSG00000152463.10,OLAH,22.98747732,42.67477694,14.95184482,1.530453478,0.291930077,5.242534418,1.58E-07,1.30E-05
ENSG00000213654.5,GPSM3,165.5058147,238.3430197,135.7763433,1.099313728,0.209946946,5.236150133,1.64E-07,1.35E-05
ENSG00000117318.8,ID3,1081.818314,1753.843787,807.5222029,1.239718236,0.236797579,5.235350135,1.65E-07,1.35E-05
ENSG00000134453.11,RBM17,2726.559626,3280.909729,2500.294277,0.373198121,0.071292514,5.23474483,1.65E-07,1.35E-05
ENSG00000114013.11,CD86,89.60321721,147.9739237,65.77843907,1.458863208,0.278772204,5.233173129,1.67E-07,1.36E-05
ENSG00000145287.6,PLAC8,29.98500788,53.14129875,20.53346059,1.651485236,0.315633248,5.232291734,1.67E-07,1.36E-05
ENSG00000187116.9,LILRA5,9.238693943,21.76275374,4.1268328,2.187562053,0.418196312,5.230945345,1.69E-07,1.37E-05
ENSG00000109220.6,CHIC2,192.4458724,246.9482416,170.2000074,0.545005461,0.104225794,5.229084305,1.70E-07,1.37E-05
ENSG00000228265.1,RP5-1125A11.1,23.47089929,13.78160202,27.4257145,-1.199600525,0.229499835,-5.227021296,1.72E-07,1.39E-05
ENSG00000163132.6,MSX1,362.6657888,649.9706884,245.3984829,1.284026745,0.245787432,5.224135074,1.75E-07,1.40E-05
ENSG00000261879.1,RP11-333E1.1,118.1956465,83.01764993,132.5540125,-0.660965454,0.126545579,-5.223141425,1.76E-07,1.41E-05
ENSG00000071967.7,CYBRD1,1974.163768,2852.910156,1615.491773,1.09742557,0.210164011,5.221757831,1.77E-07,1.41E-05
ENSG00000249673.1,NOP14-AS1,462.5684991,348.8142871,508.9987897,-0.645919829,0.123731468,-5.220335937,1.79E-07,1.42E-05
ENSG00000111652.5,COPS7A,3307.642601,2735.296036,3541.253444,-0.496520502,0.09513687,-5.219012393,1.80E-07,1.43E-05
ENSG00000042062.7,FAM65C,159.6575613,258.9766817,119.1191449,1.132880045,0.217133408,5.217437776,1.81E-07,1.43E-05
ENSG00000145882.6,PCYOX1L,895.1070689,636.3591668,1000.718458,-0.704054597,0.134928564,-5.217980366,1.81E-07,1.43E-05
ENSG00000152518.5,ZFP36L2,1402.730286,2114.523391,1112.202488,1.06388548,0.20390169,5.217639338,1.81E-07,1.43E-05
ENSG00000177426.15,TGIF1,236.8491893,318.6854627,203.4466287,1.100946796,0.211033833,5.216920815,1.82E-07,1.43E-05
ENSG00000151650.7,VENTX,34.16399195,51.7527927,26.98488961,1.568115205,0.300722367,5.214494751,1.84E-07,1.44E-05
ENSG00000159212.8,CLIC6,30.93997518,73.99695097,13.36569935,2.267488978,0.43483914,5.214546646,1.84E-07,1.44E-05
ENSG00000061455.9,PRDM6,37.50861255,75.0873675,22.17034523,1.565688585,0.300446556,5.211204965,1.88E-07,1.46E-05
ENSG00000132256.14,TRIM5,124.3051951,174.8161065,103.6884966,0.982198975,0.188487219,5.210957968,1.88E-07,1.46E-05
ENSG00000092531.5,SNAP23,572.4266699,713.6472242,514.7856273,0.678634459,0.130252884,5.210130025,1.89E-07,1.46E-05
ENSG00000266372.1,AC092849.1,2.241155671,0.049507106,3.135706106,-2.551124415,0.489949367,-5.206914396,1.92E-07,1.48E-05
ENSG00000156097.8,GPR61,358.8438405,251.1832575,402.7869357,-0.845256763,0.162491057,-5.201866364,1.97E-07,1.52E-05
ENSG00000135477.7,KRT121P,2.04012807,0.347160382,2.73113529,-2.290613086,0.440730302,-5.197312455,2.02E-07,1.55E-05
ENSG00000102710.15,SUPT20H,1079.998643,1302.570535,989.1529726,0.517715175,0.099649456,5.195363764,2.04E-07,1.56E-05
ENSG00000136279.14,DBNL,2913.205557,2437.06097,3107.550287,-0.43910834,0.084515766,-5.195579014,2.04E-07,1.56E-05
ENSG00000131885.12,KRT17P1,201.0388863,99.37981118,242.5323863,-1.290566252,0.248571812,-5.191925187,2.08E-07,1.58E-05
ENSG00000147437.5,GNRH1,108.1877472,157.6694294,87.99114218,0.883298117,0.170115003,5.192358715,2.08E-07,1.58E-05
ENSG00000158526.7,TSR2,2930.207113,2391.155666,3150.228112,-0.49763555,0.095901614,-5.18902162,2.11E-07,1.60E-05
ENSG00000057252.8,SOAT1,473.6438066,565.4473736,436.1729629,0.588509623,0.113492729,5.185439017,2.16E-07,1.62E-05
ENSG00000104415.9,WISP1,11.00387901,20.12313409,7.281734074,1.482836852,0.285944231,5.185755432,2.15E-07,1.62E-05
ENSG00000120690.9,ELF1,383.6502872,524.7175716,326.0718038,0.91138448,0.175738828,5.186016602,2.15E-07,1.62E-05
ENSG00000196972.6,LINC00087,1665.033977,1126.868438,1884.693381,-0.90072324,0.173838566,-5.181377542,2.20E-07,1.65E-05
ENSG00000158869.6,FCER1G,217.9228653,329.1027899,172.5433042,1.433867006,0.27680051,5.180145824,2.22E-07,1.66E-05
ENSG00000228058.1,RP11-552D4.1,89.93981435,163.0036284,60.11784941,1.554494584,0.30029971,5.176477133,2.26E-07,1.68E-05
ENSG00000163462.13,TRIM46,890.4124592,618.8285487,1001.263035,-0.715173109,0.138364393,-5.168765547,2.36E-07,1.75E-05
ENSG00000197405.3,C5AR1,113.725625,191.4846837,81.98723364,1.395913941,0.270168454,5.16682803,2.38E-07,1.76E-05
ENSG00000172831.7,CES2,1501.456908,1263.197151,1598.705789,-0.519033455,0.10056736,-5.161052797,2.46E-07,1.81E-05
ENSG00000180198.11,RCC1,190.3336332,268.8391601,158.290561,0.780836006,0.151289932,5.16118949,2.45E-07,1.81E-05
ENSG00000159650.4,UROC1,12.85866829,6.642243677,15.39598446,-1.194129633,0.231516253,-5.157865225,2.50E-07,1.84E-05
ENSG00000187048.8,CYP4A11,12.54229249,6.74129252,14.91004758,-1.338305993,0.259541444,-5.156425005,2.52E-07,1.85E-05
ENSG00000184923.8,NUTM2A,33.69947148,17.54807417,40.29187855,-1.279696383,0.248384828,-5.152071449,2.58E-07,1.88E-05
ENSG00000196900.4,C5orf48,3.174784997,7.18686674,1.537200612,1.887243736,0.366504406,5.149307091,2.61E-07,1.91E-05
ENSG00000132965.5,ALOX5AP,180.5986875,302.384292,130.8902775,1.603946985,0.311521452,5.148752915,2.62E-07,1.91E-05
ENSG00000145198.10,VWA5B2,2387.930594,1563.790431,2724.314334,-0.933176129,0.181324793,-5.146434256,2.65E-07,1.93E-05
ENSG00000204934.6,ATP6V0E2-AS1,190.0704732,145.8235504,208.1304417,-0.565313555,0.109949509,-5.141574155,2.72E-07,1.97E-05
ENSG00000167771.5,RCOR2,389.4693754,267.7610993,439.1462228,-0.814606442,0.158467357,-5.140531509,2.74E-07,1.98E-05
ENSG00000231991.3,ANXA2P2,1.767121622,4.708902239,0.56639484,2.224147777,0.43335061,5.132444088,2.86E-07,2.06E-05
ENSG00000125384.6,PTGER2,8.101980583,17.00051217,4.469926872,1.691605318,0.329680951,5.131037484,2.88E-07,2.07E-05
